FECHA (YYMMDD);HORA (HHMM);;
200422;1100;179,002;
200422;1200;241,931;
200422;1300;226,397;
200422;1400;243,802;
200422;1500;238,182;
200422;1600;237,966;
200422;1700;239,293;
200422;1800;235,525;
200422;1900;227,273;
200422;2000;234,642;
200422;2100;239,055;
200422;2200;241,909;
200422;2300;235,971;
200423;0000;308,362;
200423;0100;255,465;
200423;0200;256,384;
200423;0300;249,895;
200423;0400;253,976;
200423;0500;252,617;
200423;0600;264,159;
200423;0700;246,819;
200423;0800;223,015;
200423;0900;219,454;
200423;1000;229,696;
200423;1100;265,67;
200423;1200;267,68;
200423;1300;275,352;
200423;1400;176,171;
200423;1500;250,8;
200423;1600;239,918;
200423;1700;230,739;
200423;1800;227,976;
200423;1900;229,297;
200423;2000;229,616;
200423;2100;223,905;
200423;2200;221,49;
200423;2300;228,484;
200424;0000;216,184;
200424;0100;147,811;
200424;0200;108,372;
200424;0300;61,4077;
200424;0400;359,42;
200424;0500;324,015;
200424;0600;138,765;
200424;0700;161,614;
200424;0800;152,176;
200424;0900;231,927;
200424;1000;228,089;
200424;1100;233,348;
200424;1200;232,978;
200424;1300;242,727;
200424;1400;231,754;
200424;1500;227,097;
200424;1600;218,999;
200424;1700;223,918;
200424;1800;240,629;
200424;1900;242,929;
200424;2000;236,013;
200424;2100;245,815;
200424;2200;252,867;
200424;2300;191,721;
200425;0000;235,562;
200425;0100;250,801;
200425;0200;185,604;
200425;0300;332,723;
200425;0400;126,679;
200425;0500;135,067;
200425;0600;328,717;
200425;0700;215,753;
200425;0800;162,18;
200425;0900;303,101;
200425;1000;17,9666;
200425;1100;59,5485;
200425;1200;126,292;
200425;1300;270,431;
200425;1400;233,1;
200425;1500;236,495;
200425;1600;261,891;
200425;1700;235,135;
200425;1800;239,006;
200425;1900;245,144;
200425;2000;215,899;
200425;2100;202,503;
200425;2200;208,88;
200425;2300;65,835;
200426;0000;38,1963;
200426;0100;335,259;
200426;0200;296,688;
200426;0300;148,237;
200426;0400;145,612;
200426;0500;140,465;
200426;0600;203,073;
200426;0700;130,272;
200426;0800;115,966;
200426;0900;138,698;
200426;1000;120,011;
200426;1100;169,184;
200426;1200;216,883;
200426;1300;244,43;
200426;1400;238,815;
200426;1500;223,484;
200426;1600;242,159;
200426;1700;251,232;
200426;1800;233,31;
200426;1900;234,159;
200426;2000;229,789;
200426;2100;208,744;
200426;2200;223,358;
200426;2300;235,765;
200427;0000;219,16;
200427;0100;127,901;
200427;0200;74,3069;
200427;0300;140,897;
200427;0400;226,73;
200427;0500;292,956;
200427;0600;20,0123;
200427;0700;212,189;
200427;0800;214,564;
200427;0900;262,677;
200427;1000;264,758;
200427;1100;238,365;
200427;1200;243,963;
200427;1300;217,939;
200427;1400;233,206;
200427;1500;247,835;
200427;1600;237,438;
200427;1700;233,1;
200427;1800;241,299;
200427;1900;228,336;
200427;2000;210,52;
200427;2100;225,499;
200427;2200;233,194;
200427;2300;213,181;
200428;0000;211,225;
200428;0100;184,404;
200428;0200;180,499;
200428;0300;255,974;
200428;0400;234,964;
200428;0500;225,754;
200428;0600;24,7429;
200428;0700;127,581;
200428;0800;191,358;
200428;0900;288,24;
200428;1000;297,166;
200428;1100;81,3236;
200428;1200;260,353;
200428;1300;176,717;
200428;1400;191,634;
200428;1500;194,003;
200428;1600;224,228;
200428;1700;239,776;
200428;1800;224,376;
200428;1900;198,568;
200428;2000;46,566;
200428;2100;355,27;
200428;2200;149,294;
200428;2300;131,995;
200429;0000;111,339;
200429;0100;105,695;
200429;0200;77,3612;
200429;0300;145,315;
200429;0400;116,157;
200429;0500;163,247;
200429;0600;98,2391;
200429;0700;107,888;
200429;0800;121,763;
200429;0900;130,009;
200429;1000;250,276;
200429;1100;281,527;
200429;1200;4,48318;
200429;1300;349,366;
200429;1400;254,905;
200429;1500;277,047;
200429;1600;237,053;
200429;1700;234,057;
200429;1800;234,581;
200429;1900;219,068;
200429;2000;231,775;
200429;2100;220,912;
200429;2200;129,693;
200429;2300;33,2648;
200430;0000;206,085;
200430;0100;8,04144;
200430;0200;205,958;
200430;0300;126,992;
200430;0400;239,313;
200430;0500;303,435;
200430;0600;74,2235;
200430;0700;252,792;
200430;0800;226,964;
200430;0900;138,846;
200430;1000;120,369;
200430;1100;138,031;
200430;1200;289,537;
200430;1300;252,874;
200430;1400;344,355;
200430;1500;244,37;
200430;1600;232,769;
200430;1700;239,447;
200430;1800;238,17;
200430;1900;287,768;
200430;2000;199,737;
200430;2100;213,751;
200430;2200;158,617;
200430;2300;125,025;
200501;0000;81,0474;
200501;0100;122,079;
200501;0200;124,91;
200501;0300;133,641;
200501;0400;111,057;
200501;0500;110,334;
200501;0600;131,778;
200501;0700;115,094;
200501;0800;137,076;
200501;0900;140,959;
200501;1000;89,0648;
200501;1100;67,0374;
200501;1200;249,209;
200501;1300;247,257;
200501;1400;242,703;
200501;1500;259,282;
200501;1600;238,877;
200501;1700;241,085;
200501;1800;244,475;
200501;1900;244,022;
200501;2000;40,9831;
200501;2100;116,902;
200501;2200;138,576;
200501;2300;162,172;
200502;0000;111,988;
200502;0100;169,021;
200502;0200;51,9602;
200502;0300;170,004;
200502;0400;260,09;
200502;0500;268,129;
200502;0600;255,257;
200502;0700;262,129;
200502;0800;258,182;
200502;0900;134,468;
200502;1000;332,334;
200502;1100;315,622;
200502;1200;330,094;
200502;1300;24,385;
200502;1400;239,234;
200502;1500;246,793;
200502;1600;242,3;
200502;1700;238,714;
200502;1800;235,408;
200502;1900;217,794;
200502;2000;211,586;
200502;2100;202,79;
200502;2200;180,813;
200502;2300;251,112;
200503;0000;258,741;
200503;0100;154,787;
200503;0200;114,672;
200503;0300;62,6692;
200503;0400;239,056;
200503;0500;250,507;
200503;0600;176,474;
200503;0700;89,2172;
200503;0800;108,236;
200503;0900;273,514;
200503;1000;325,422;
200503;1100;35,9743;
200503;1200;289,734;
200503;1300;75,5106;
200503;1400;239,725;
200503;1500;251,884;
200503;1600;239,259;
200503;1700;230,72;
200503;1800;231,502;
200503;1900;221,68;
200503;2000;225,493;
200503;2100;218,443;
200503;2200;211,26;
200503;2300;210,324;
200504;0000;202,193;
200504;0100;241,068;
200504;0200;226,703;
200504;0300;95,3251;
200504;0400;48,9408;
200504;0500;283,956;
200504;0600;12,8473;
200504;0700;86,4655;
200504;0800;229,533;
200504;0900;245,872;
200504;1000;195,417;
200504;1100;130,819;
200504;1200;228,183;
200504;1300;138,211;
200504;1400;113,317;
200504;1500;225,879;
200504;1600;231,755;
200504;1700;219,101;
200504;1800;219,096;
200504;1900;226,455;
200504;2000;256,56;
200504;2100;248,805;
200504;2200;253,329;
200504;2300;339,705;
200505;0000;28,8596;
200505;0100;328,856;
200505;0200;146,2;
200505;0300;129,78;
200505;0400;198,638;
200505;0500;91,6396;
200505;0600;231,663;
200505;0700;89,1959;
200505;0800;232,296;
200505;0900;99,4458;
200505;1000;128,392;
200505;1100;287,889;
200505;1200;336,453;
200505;1300;359,093;
200505;1400;261,848;
200505;1500;242,813;
200505;1600;179,869;
200505;1700;223,574;
200505;1800;214,648;
200505;1900;209,686;
200505;2000;150,583;
200505;2100;79,9758;
200505;2200;345,365;
200505;2300;69,0212;
200506;0000;151,114;
200506;0100;123,691;
200506;0200;132,663;
200506;0300;128,894;
200506;0400;128,178;
200506;0500;132,934;
200506;0600;98,8267;
200506;0700;132,963;
200506;0800;107,276;
200506;0900;146,966;
200506;1000;342,499;
200506;1100;323,264;
200506;1200;163,443;
200506;1300;76,078;
200506;1400;12,3378;
200506;1500;257,339;
200506;1600;263,89;
200506;1700;288,248;
200506;1800;243,453;
200506;1900;223,648;
200506;2000;284,159;
200506;2100;140,322;
200506;2200;133,585;
200506;2300;292,76;
200507;0000;114,85;
200507;0100;127,478;
200507;0200;115,872;
200507;0300;123,586;
200507;0400;115,496;
200507;0500;124,715;
200507;0600;118,383;
200507;0700;121,637;
200507;0800;122,655;
200507;0900;120,437;
200507;1000;117,08;
200507;1100;315,354;
200507;1200;88,8063;
200507;1300;197,859;
200507;1400;67,0254;
200507;1500;255,2;
200507;1600;237,125;
200507;1700;238,413;
200507;1800;228,335;
200507;1900;236,461;
200507;2000;347,659;
200507;2100;159,536;
200507;2200;236,559;
200507;2300;324,758;
200508;0000;109,315;
200508;0100;120,084;
200508;0200;128,183;
200508;0300;180,054;
200508;0400;88,9877;
200508;0500;90,8158;
200508;0600;141,464;
200508;0700;176,994;
200508;0800;126,368;
200508;0900;266,55;
200508;1000;114,442;
200508;1100;53,2526;
200508;1200;281,776;
200508;1300;245,101;
200508;1400;210,097;
200508;1500;238,965;
200508;1600;241,395;
200508;1700;237,172;
200508;1800;236,012;
200508;1900;208,924;
200508;2000;212,187;
200508;2100;240,54;
200508;2200;274,892;
200508;2300;334,576;
200509;0000;230,634;
200509;0100;262,963;
200509;0200;324,99;
200509;0300;312,301;
200509;0400;219,749;
200509;0500;128,581;
200509;0600;112,488;
200509;0700;101,331;
200509;0800;326,774;
200509;0900;108,071;
200509;1000;320,851;
200509;1100;314,677;
200509;1200;323,6;
200509;1300;259,702;
200509;1400;204,107;
200509;1500;236,995;
200509;1600;233,639;
200509;1700;225,283;
200509;1800;223,291;
200509;1900;198,376;
200509;2000;215,291;
200509;2100;218,135;
200509;2200;202,343;
200509;2300;355,933;
200510;0000;289,809;
200510;0100;332,576;
200510;0200;86,3667;
200510;0300;257,37;
200510;0400;256,193;
200510;0500;107,447;
200510;0600;249,12;
200510;0700;248,609;
200510;0800;222,67;
200510;0900;195,164;
200510;1000;207,919;
200510;1100;231,714;
200510;1200;246,715;
200510;1300;245,494;
200510;1400;230,829;
200510;1500;247,8;
200510;1600;230,224;
200510;1700;232,585;
200510;1800;240,363;
200510;1900;247,304;
200510;2000;129,289;
200510;2100;169,37;
200510;2200;174,14;
200510;2300;142,969;
200511;0000;93,4714;
200511;0100;153,563;
200511;0200;309,39;
200511;0300;257,941;
200511;0400;91,1709;
200511;0500;274,145;
200511;0600;213,106;
200511;0700;135,121;
200511;0800;134,167;
200511;0900;260,539;
200511;1000;265,121;
200511;1100;254,818;
200511;1200;249,876;
200511;1300;220,351;
200511;1400;159,133;
200511;1500;313,172;
200511;1600;242,091;
200511;1700;236,16;
200511;1800;231,294;
200511;1900;226,788;
200511;2000;193,299;
200511;2100;194,603;
200511;2200;189,904;
200511;2300;197,289;
200512;0000;193,763;
200512;0100;227,724;
200512;0200;233,063;
200512;0300;178,581;
200512;0400;155,531;
200512;0500;251,913;
200512;0600;281,96;
200512;0700;143,687;
200512;0800;254,856;
200512;0900;244,367;
200512;1000;256,006;
200512;1100;257,838;
200512;1200;297,642;
200512;1300;357,353;
200512;1400;239,037;
200512;1500;232,702;
200512;1600;213,762;
200512;1700;72,7791;
200512;1800;247,355;
200512;1900;226,686;
200512;2000;226,146;
200512;2100;263,237;
200512;2200;327,356;
200512;2300;123,193;
200513;0000;267,786;
200513;0100;174,988;
200513;0200;118,944;
200513;0300;133,894;
200513;0400;125,867;
200513;0500;337,451;
200513;0600;329,125;
200513;0700;114,768;
200513;0800;149,431;
200513;0900;116,985;
200513;1000;104,464;
200513;1100;339,165;
200513;1200;334,802;
200513;1300;17,1203;
200513;1400;296,211;
200513;1500;247,071;
200513;1600;163,107;
200513;1700;227,578;
200513;1800;223,055;
200513;1900;245,203;
200513;2000;259,878;
200513;2100;158,583;
200513;2200;128,972;
200513;2300;333,97;
200514;0000;140,432;
200514;0100;142,041;
200514;0200;132,069;
200514;0300;129,047;
200514;0400;125,725;
200514;0500;107,361;
200514;0600;119,265;
200514;0700;218,089;
200514;0800;135,798;
200514;0900;312,125;
200514;1000;351,821;
200514;1100;333,914;
200514;1200;235,209;
200514;1300;283,553;
200514;1400;249,058;
200514;1500;221,289;
200514;1600;232,418;
200514;1700;240,774;
200514;1800;239,35;
200514;1900;215,125;
200514;2000;147,752;
200514;2100;51,1985;
200514;2200;120,7;
200514;2300;83,5117;
200515;0000;119,626;
200515;0100;109,076;
200515;0200;97,4131;
200515;0300;108,049;
200515;0400;195,281;
200515;0500;104,505;
200515;0600;116,508;
200515;0700;133,691;
200515;0800;82,3813;
200515;0900;254,863;
200515;1000;252,952;
200515;1100;64,4531;
200515;1200;223,208;
200515;1300;44,9681;
200515;1400;15,0385;
200515;1500;223,058;
200515;1600;187,163;
200515;1700;208,356;
200515;1800;227,184;
200515;1900;258,136;
200515;2000;278,234;
200515;2100;231,034;
200515;2200;130,899;
200515;2300;129,164;
200516;0000;127,652;
200516;0100;106,393;
200516;0200;110,514;
200516;0300;120,796;
200516;0400;135,641;
200516;0500;99,012;
200516;0600;131,321;
200516;0700;143,238;
200516;0800;119,121;
200516;0900;124,315;
200516;1000;122,524;
200516;1100;346,03;
200516;1200;290,325;
200516;1300;247,421;
200516;1400;247,366;
200516;1500;220,073;
200516;1600;203,404;
200516;1700;207,732;
200516;1800;240,446;
200516;1900;207,988;
200516;2000;249,369;
200516;2100;62,745;
200516;2200;133,443;
200516;2300;136,179;
200517;0000;110,563;
200517;0100;134,077;
200517;0200;113,663;
200517;0300;126,201;
200517;0400;123,251;
200517;0500;119,795;
200517;0600;119,233;
200517;0700;112,179;
200517;0800;103,492;
200517;0900;220,345;
200517;1000;159,056;
200517;1100;14,6439;
200517;1200;221,951;
200517;1300;58,1721;
200517;1400;251,207;
200517;1500;234,862;
200517;1600;240,793;
200517;1700;238,113;
200517;1800;236,878;
200517;1900;194,832;
200517;2000;206,153;
200517;2100;308,07;
200517;2200;303,634;
200517;2300;355,129;
200518;0000;280,737;
200518;0100;298,864;
200518;0200;278,757;
200518;0300;57,2932;
200518;0400;273,973;
200518;0500;254,631;
200518;0600;258,304;
200518;0700;258,622;
200518;0800;152,268;
200518;0900;74,4771;
200518;1000;289,588;
200518;1100;261,055;
200518;1200;201,36;
200518;1300;251,3;
200518;1400;244,613;
200518;1500;246,394;
200518;1600;244,565;
200518;1700;236,804;
200518;1800;230,315;
200518;1900;251,644;
200518;2000;24,0981;
200518;2100;254,699;
200518;2200;272,243;
200518;2300;258,16;
200519;0000;255,052;
200519;0100;236,132;
200519;0200;138,87;
200519;0300;254,093;
200519;0400;235,456;
200519;0500;227,778;
200519;0600;161,224;
200519;0700;85,4467;
200519;0800;131,751;
200519;0900;174,866;
200519;1000;262,692;
200519;1100;199,176;
200519;1200;242,746;
200519;1300;230,396;
200519;1400;236,307;
200519;1500;235,619;
200519;1600;198,196;
200519;1700;171,524;
200519;1800;162,926;
200519;1900;135,398;
200519;2000;164,297;
200519;2100;123,313;
200519;2200;123,8;
200519;2300;131,207;
200520;0000;198,315;
200520;0100;117,76;
200520;0200;246,931;
200520;0300;249,861;
200520;0400;219,361;
200520;0500;170,467;
200520;0600;243,49;
200520;0700;106,672;
200520;0800;238,881;
200520;0900;256,247;
200520;1000;129,777;
200520;1100;265,215;
200520;1200;235,275;
200520;1300;271,102;
200520;1400;245,818;
200520;1500;237,013;
200520;1600;229,1;
200520;1700;132,096;
200520;1800;190,452;
200520;1900;289,966;
200520;2000;266,338;
200520;2100;233,676;
200520;2200;66,0784;
200520;2300;111,23;
200521;0000;286,7;
200521;0100;337,459;
200521;0200;232,987;
200521;0300;209,018;
200521;0400;222,228;
200521;0500;276,828;
200521;0600;262,206;
200521;0700;267,618;
200521;0800;75,5332;
200521;0900;258,501;
200521;1000;252,976;
200521;1100;216,585;
200521;1200;251,435;
200521;1300;234,536;
200521;1400;334,569;
200521;1500;259,397;
200521;1600;213,388;
200521;1700;240,839;
200521;1800;236,862;
200521;1900;234,252;
200521;2000;223,042;
200521;2100;6,48148;
200521;2200;154,301;
200521;2300;173,764;
200522;0000;43,4045;
200522;0100;165,945;
200522;0200;139,331;
200522;0300;127,21;
200522;0400;126,129;
200522;0500;149,769;
200522;0600;288,345;
200522;0700;112,519;
200522;0800;228,819;
200522;0900;157,206;
200522;1000;114,622;
200522;1100;317,985;
200522;1200;359,404;
200522;1300;12,192;
200522;1400;292,977;
200522;1500;346,516;
200522;1600;64,8312;
200522;1700;222,314;
200522;1800;277,725;
200522;1900;47,0955;
200522;2000;126,536;
200522;2100;113,882;
200522;2200;124,705;
200522;2300;120;
200523;0000;120,154;
200523;0100;117,846;
200523;0200;121,626;
200523;0300;118,265;
200523;0400;129,198;
200523;0500;101,854;
200523;0600;136,609;
200523;0700;127,892;
200523;0800;185,029;
200523;0900;116,157;
200523;1000;102,11;
200523;1100;309,852;
200523;1200;347,132;
200523;1300;5,89421;
200523;1400;28,9283;
200523;1500;159,435;
200523;1600;242,325;
200523;1700;253,748;
200523;1800;335,057;
200523;1900;174,754;
200523;2000;93,5127;
200523;2100;71,058;
200523;2200;77,7203;
200523;2300;115,832;
200524;0000;70,327;
200524;0100;95,6772;
200524;0200;114,063;
200524;0300;124,251;
200524;0400;103,535;
200524;0500;81,075;
200524;0600;118,766;
200524;0700;70,2963;
200524;0800;125,727;
200524;0900;125,462;
200524;1000;61,6522;
200524;1100;329,491;
200524;1200;36,1137;
200524;1300;314,17;
200524;1400;291,37;
200524;1500;234,662;
200524;1600;237,761;
200524;1700;238,342;
200524;1800;343,862;
200524;1900;36,3013;
200524;2000;96,3682;
200524;2100;97,6644;
200524;2200;95,5844;
200524;2300;112,681;
200525;0000;100,457;
200525;0100;133,614;
200525;0200;119,136;
200525;0300;111,837;
200525;0400;117,72;
200525;0500;111,685;
200525;0600;126,669;
200525;0700;116,441;
200525;0800;113,953;
200525;0900;103,988;
200525;1000;126,749;
200525;1100;325,323;
200525;1200;40,0356;
200525;1300;175,439;
200525;1400;273,487;
200525;1500;216,214;
200525;1600;249,665;
200525;1700;245,886;
200525;1800;56,4398;
200525;1900;59,4741;
200525;2000;88,1526;
200525;2100;106,964;
200525;2200;122,529;
200525;2300;114,148;
200526;0000;112,802;
200526;0100;99,6354;
200526;0200;98,0886;
200526;0300;119,165;
200526;0400;131,984;
200526;0500;126,439;
200526;0600;97,4272;
200526;0700;121,052;
200526;0800;118,243;
200526;0900;111,7;
200526;1000;299,585;
200526;1100;274,137;
200526;1200;252,277;
200526;1300;242,98;
200526;1400;238,645;
200526;1500;242,155;
200526;1600;237,939;
200526;1700;244,6;
200526;1800;235,648;
200526;1900;249,147;
200526;2000;232,223;
200526;2100;247,882;
200526;2200;245,804;
200526;2300;261,964;
200527;0000;322,707;
200527;0100;251,474;
200527;0200;224,156;
200527;0300;150,273;
200527;0400;140,733;
200527;0500;142,642;
200527;0600;210,157;
200527;0700;336,39;
200527;0800;296,587;
200527;0900;207,31;
200527;1000;222,028;
200527;1100;83,6093;
200527;1200;205,07;
200527;1300;140,378;
200527;1400;7,32204;
200527;1500;261,699;
200527;1600;273,009;
200527;1700;238,357;
200527;1800;233,637;
200527;1900;229,772;
200527;2000;254,47;
200527;2100;246,431;
200527;2200;183,807;
200527;2300;231,181;
200528;0000;253,291;
200528;0100;223,077;
200528;0200;235,687;
200528;0300;223,242;
200528;0400;223,857;
200528;0500;232,193;
200528;0600;227,256;
200528;0700;129,064;
200528;0800;64,1412;
200528;0900;210,049;
200528;1000;117,802;
200528;1100;96,1633;
200528;1200;225,883;
200528;1300;219,482;
200528;1400;67,2391;
200528;1500;209,28;
200528;1600;56,8527;
200528;1700;250,62;
200528;1800;232,229;
200528;1900;207,122;
200528;2000;207,026;
200528;2100;137,004;
200528;2200;302,929;
200528;2300;73,1881;
200529;0000;75,771;
200529;0100;50,4688;
200529;0200;233,084;
200529;0300;217,913;
200529;0400;131,827;
200529;0500;161,518;
200529;0600;119,627;
200529;0700;150,451;
200529;0800;169,156;
200529;0900;224,98;
200529;1000;130,186;
200529;1100;161,567;
200529;1200;226,248;
200529;1300;226,964;
200529;1400;246,119;
200529;1500;239,898;
200529;1600;237,86;
200529;1700;229,781;
